"state_code","State.Name","County.Name","Tenure","Housing.cost.burden.is.greater.than.30..but.less.than.or.equal.to.50.","Housing.cost.burden.is.greater.than.50.","Housing.cost.burden.is.less.than.or.equal.to.30.","Housing.cost.burden.not.computed..household.has.no.negative.income.","Total.Households","Chronically Homeless","Chronically Homeless Individuals","Chronically Homeless People in Families","Homeless Individuals","Homeless People in Families","Homeless Veterans","Sheltered Chronically Homeless","Sheltered Chronically Homeless Individuals","Sheltered Chronically Homeless People in Families","Sheltered Homeless","Sheltered Homeless Individuals","Sheltered Homeless People in Families","Sheltered Homeless Veterans","Total Homeless","Unsheltered Chronically Homeless","Unsheltered Chronically Homeless Individuals","Unsheltered Chronically Homeless People in Families","Unsheltered Homeless","Unsheltered Homeless Individuals","Unsheltered Homeless People in Families","Unsheltered Homeless Veterans"
"OH","Ohio","Mercer County","Owner occupied","1,430","765","10,498","75","12,768",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Mercer County","Renter occupied","585","739","1,584","30","2,938",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Miami County","Owner occupied","4,059","2,065","23,045","155","29,324",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Miami County","Renter occupied","2,199","2,725","7,083","80","12,087",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Monroe County","Owner occupied","534","207","4,240","4","4,985",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Monroe County","Renter occupied","154","238","798","4","1,194",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Montgomery County","Owner occupied","22,560","13,300","106,470","680","143,010",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Montgomery County","Renter occupied","17,525","20,940","40,440","1,650","80,555",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Morgan County","Owner occupied","528","397","3,939","20","4,884",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Morgan County","Renter occupied","270","199","851","40","1,360",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Morrow County","Owner occupied","2,035","1,050","7,525","55","10,665",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Morrow County","Renter occupied","556","463","1,403","4","2,426",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Muskingum County","Owner occupied","3,695","1,849","18,220","160","23,924",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Muskingum County","Renter occupied","2,295","2,254","5,649","145","10,343",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Noble County","Owner occupied","424","189","3,244","12","3,869",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Noble County","Renter occupied","206","219","444","28","897",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Ottawa County","Owner occupied","2,134","1,197","11,215","75","14,621",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Ottawa County","Renter occupied","839","675","1,839","30","3,383",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Paulding County","Owner occupied","834","342","4,737","80","5,993",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Paulding County","Renter occupied","351","298","933","10","1,592",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Perry County","Owner occupied","1,121","703","8,120","49","9,993",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Perry County","Renter occupied","683","720","2,153","190","3,746",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Pickaway County","Owner occupied","2,433","1,173","10,763","90","14,459",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Pickaway County","Renter occupied","1,074","1,025","2,690","35","4,824",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Pike County","Owner occupied","1,038","724","6,045","0","7,807",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Pike County","Renter occupied","538","845","1,514","109","3,006",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Portage County","Owner occupied","6,649","4,040","31,715","245","42,649",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Portage County","Renter occupied","3,840","5,300","9,359","610","19,109",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Preble County","Owner occupied","2,270","848","9,528","75","12,721",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Preble County","Renter occupied","671","694","2,198","30","3,593",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Putnam County","Owner occupied","1,091","423","9,344","60","10,918",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Putnam County","Renter occupied","312","228","1,453","40","2,033",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Richland County","Owner occupied","4,660","2,199","27,115","135","34,109",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Richland County","Renter occupied","3,110","2,285","8,765","335","14,495",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Ross County","Owner occupied","2,744","1,470","16,339","110","20,663",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Ross County","Renter occupied","1,500","1,649","4,259","83","7,491",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Sandusky County","Owner occupied","2,434","1,220","14,394","109","18,157",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Sandusky County","Renter occupied","1,114","1,127","3,569","84","5,894",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Scioto County","Owner occupied","2,355","1,770","16,275","104","20,504",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Scioto County","Renter occupied","1,774","2,495","4,885","145","9,299",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Seneca County","Owner occupied","1,995","1,014","12,970","60","16,039",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Seneca County","Renter occupied","1,095","1,125","3,604","164","5,988",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Shelby County","Owner occupied","1,834","1,083","10,988","100","14,005",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Shelby County","Renter occupied","1,034","974","2,493","15","4,516",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Stark County","Owner occupied","14,670","8,430","82,450","565","106,115",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Stark County","Renter occupied","10,149","9,015","23,930","880","43,974",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Summit County","Owner occupied","24,365","14,025","113,595","800","152,785",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Summit County","Renter occupied","14,284","16,950","35,675","1,770","68,679",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Trumbull County","Owner occupied","8,830","5,449","49,175","425","63,879",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Trumbull County","Renter occupied","5,030","5,020","12,150","640","22,840",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Tuscarawas County","Owner occupied","3,485","1,894","21,120","285","26,784",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Tuscarawas County","Renter occupied","2,115","1,764","5,495","120","9,494",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Union County","Owner occupied","2,249","1,170","10,460","0","13,879",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Union County","Renter occupied","804","564","2,500","60","3,928",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Van Wert County","Owner occupied","1,278","547","7,398","65","9,288",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Van Wert County","Renter occupied","472","264","1,300","65","2,101",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Vinton County","Owner occupied","691","457","2,905","4","4,057",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Vinton County","Renter occupied","298","227","743","0","1,268",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Warren County","Owner occupied","9,200","5,125","45,155","150","59,630",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Warren County","Renter occupied","3,254","3,020","9,240","155","15,669",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Washington County","Owner occupied","2,180","1,339","15,425","118","19,062",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Washington County","Renter occupied","1,230","1,221","3,565","99","6,115",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Wayne County","Owner occupied","4,675","2,244","24,835","144","31,898",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Wayne County","Renter occupied","2,119","1,709","6,620","129","10,577",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Williams County","Owner occupied","1,552","821","9,188","34","11,595",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Williams County","Renter occupied","668","669","2,159","40","3,536",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Fulton County","Renter occupied","613","565","1,822","55","3,055",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Gallia County","Owner occupied","1,093","759","6,865","39","8,756",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Gallia County","Renter occupied","799","578","1,725","130","3,232",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Geauga County","Owner occupied","5,819","3,000","20,840","240","29,899",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Geauga County","Renter occupied","930","794","2,734","53","4,511",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Greene County","Owner occupied","5,640","2,955","34,057","124","42,776",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Greene County","Renter occupied","4,034","5,389","9,820","580","19,823",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Guernsey County","Owner occupied","1,450","709","9,360","79","11,598",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Guernsey County","Renter occupied","728","965","2,467","130","4,290",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Hamilton County","Owner occupied","32,380","19,365","145,885","820","198,450",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Hamilton County","Renter occupied","26,380","32,240","64,765","3,950","127,335",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Hancock County","Owner occupied","3,010","1,218","17,302","94","21,624",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Hancock County","Renter occupied","1,704","1,760","5,075","250","8,789",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Hardin County","Owner occupied","1,084","668","6,094","54","7,900",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Hardin County","Renter occupied","749","1,019","1,874","169","3,811",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Harrison County","Owner occupied","632","469","3,690","74","4,865",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Harrison County","Renter occupied","409","320","682","30","1,441",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Henry County","Owner occupied","1,298","594","6,818","4","8,714",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Henry County","Renter occupied","319","450","1,572","40","2,381",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Highland County","Owner occupied","1,775","1,183","9,289","4","12,251",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Highland County","Renter occupied","882","883","2,780","50","4,595",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Hocking County","Owner occupied","1,234","674","6,865","60","8,833",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Hocking County","Renter occupied","680","528","1,408","19","2,635",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Holmes County","Owner occupied","1,293","567","7,565","98","9,523",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Holmes County","Renter occupied","258","438","1,908","140","2,744",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Huron County","Owner occupied","2,340","1,179","13,184","84","16,787",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
"OH","Ohio","Huron County","Renter occupied","1,290","1,044","3,425","134","5,893",2014,10984,133,38040,24435,1279,1382,8076,94,52639,30762,21877,1083,62475,632,2908,39,9836,7278,2558,196
